listing_id,bed_type,bed_length
278773661,,67.4
278450052,Short,67.4
279099671,Short,67.4
204686108,Short,67.4
277541380,,67.4
261872682,,76.3
267977903,Long,98.3
276278103,Long,98.3
277829721,,76.3
277180829,,76.3
276402108,Short,76.3
277956393,,76.3
281460006,,64.9
266328285,,64.9
249757170,,64.9
277067261,,64.9
280633325,,64.9
278622387,,64.9
279666600,,77.4
278260277,,76.3
278277652,Long,98.3
275465109,,76.3
262559644,,76.3
267303647,Short,76.3
278340037,,76.3
280750011,Short,76.3
278758890,,76.3
281554020,,78.8
268786408,,78.8
281653122,Short,78.8
281170147,,64.9
279810833,,64.9
279930973,,64.9
265808177,,78.8
280080043,,64.9
277148610,,77.4
281330911,Short,77.4
280016952,,63.7
277407532,,63.7
281270017,Short,63.7
279070738,,63.7
281460030,,63.7
279803756,Long,98.3
276350523,,76.3
266611148,,76.3
276244188,Long,
275923844,Short,76.3
279785286,Long,98.3
280917875,,76.3
279572831,,
281380962,Long,
281274790,,76.3
280884167,,76.3
273812945,,76.3
275500040,,76.3
280602565,,76.3
281421273,,
281606570,,76.3
281411846,,76.3
256529946,,76.3
279967807,Short,76.3
279583924,,76.3
271636518,,76.3
280255013,,76.3
279182617,,76.3
279485201,,76.3
281170150,,76.3
278199644,,76.3
280768644,,
281383931,,76.3
278655240,Short,76.3
280769040,,76.3
252377480,Long,76.3
279295742,,76.3
280418072,,
280163073,Short,76.3
278428442,Short,76.3
276441536,,76.3
274497304,,76.3
275740005,,76.3
279268930,,76.3
281170157,,76.3
275239764,,76.3
279584824,,76.3
276220905,Long,98.3
277600572,Long,98.3
275465108,Long,98.3
279070967,,76.3
276221668,Short,76.3
280810032,,76.3
266584832,,98.3
277630337,Long,76.3
266460449,Long,76.3
277630336,Long,98.3
280750014,,76.3
273562001,,76.3
280496031,,
278449708,Short,78.8
277352417,,78.8
255148927,Short,78.8
279182254,,78.8
260061432,,64.9
275310557,,64.9
279810837,,64.9
274338095,,64.9
280163403,,64.9
274470785,,78.8
267952959,,78.8
281007686,Short,78.8
278911616,Short,78.8
274640053,,78.8
257979609,,78.8
273295824,,64.9
277692829,,64.9
278856432,,64.9
280823305,,64.9
279540037,,64.9
275147978,,64.9
275710614,,64.9
280316469,Short,64.9
281683130,,64.9
279016366,,64.9
280001344,,64.9
281600040,Short,64.9
275139409,,64.9
279385446,Short,64.9
278890963,Short,64.9
281092349,,64.9
273160001,,
280847899,,
272449053,,
277200008,,
281093477,,76.3
275400756,,76.3
279268856,,
280686162,,76.3
280906592,,67.4
280736451,,67.4
281109738,,67.4
276158819,,67.4
281596075,,67.4
275719390,,67.4
273779144,,67.4
247931897,,67.4
280277937,,67.4
278306637,Short,67.4
280466184,,67.4
277918736,,67.4
281055136,,67.4
281365558,,67.4
280699893,,
280385177,Short,76.3
281541657,,76.3
279508041,,76.3
280848148,,76.3
278266837,,76.3
277676888,,76.3
281024576,,76.3
280962531,,76.3
275814025,,76.3
277475217,,76.3
281050014,,76.3
279610557,,76.3
281393934,,76.3
281671460,,76.3
277407535,,76.3
281271049,,
281006237,,76.3
280710035,,
279513984,,76.3
279519152,,76.3
281591329,,76.3
280458760,,76.3
274150784,,76.3
280278570,,76.3
280021646,Short,76.3
273985559,Short,76.3
279281263,,76.3
280690074,Short,76.3
281341567,,76.3
279681517,,
281459815,,76.3
280009440,,76.3
276992513,,76.3
267178185,,76.3
280228019,,76.3
278674859,,76.3
280753367,,76.3
274360980,,76.3
257301612,Short,76.3
246183413,,76.3
281114719,,76.3
271082478,Short,76.3
281489006,,78.8
279096461,,78.8
274668396,,78.8
281653291,,64.9
249430336,,64.9
268956956,,
277437679,,
250913540,,
264532445,,98.1
254336827,Long,98
264637535,,98.1
274397157,,98
229386742,,98.1
270685072,,
225744151,,98.1
277767113,Long,
268827100,,
275469366,,
275432632,,
274189587,Long,
276330095,Long,
275410510,,
276330094,Long,
274723025,,
278679889,,
274746524,,
274778330,,
280749088,,
278679886,,
274695642,,
274722732,,
276982769,,
272892150,Regular,
277144380,,
274725891,,
276876134,,
273334634,Long,
275647549,Long,
275728807,,
279605004,,
279605003,,
278204423,,98
243975318,,
251591085,,
281645575,,
260878177,,
263917375,,98.1
280247649,,
275384084,Regular,
260704192,,
255442579,,
253017384,,
249562621,,
276223096,Long,98
275432634,,
281006101,,
275469382,,
275432627,,
274723036,,
278991406,,
275467412,,
275467416,,
275469928,,
274723015,,
274723796,,
274723056,,
275469369,,
275432642,,
281209574,,
280490535,,
280573989,,
274723020,,
274722988,,
274746519,,
274746547,,
275467409,,
278443966,,
273833152,Long,
274723042,,
274722992,,
274722994,,
274746531,,
275432638,,
275467715,,
274723038,,
274778334,,
274723007,,
274746536,,
274723047,,
274723006,,
274774194,,
275469922,,
275469377,,
277645092,,
280471882,,
276398893,,
274767817,,
274723000,,
274723781,,
274723026,,
275469352,,
259763278,Long,
278621577,,
274551056,,
274723014,,
274723013,,
274723795,,
274723002,,
274723019,,
274774192,,
274746546,,
275469364,,
275513577,,
280490540,,
244847800,,
278316268,,
274746541,,
274723779,,
274746716,,
274723017,,
275469930,,
274896624,,
280531636,Long,
274745588,,
274723039,,
274723797,,
276248918,,
280490539,,
274722998,,
274728570,,
274723060,,
274723009,,
274723022,,
274722997,,
264342483,,98.1
267915413,,98.1
273522352,,98.1
274850274,,98.1
281019532,,98.1
261504260,,
280599098,,98
265150023,,98.1
278438277,,98.1
281019527,,
275342115,,98.1
279474990,,98.1
280994068,,98.1
280994070,,98.1
280354441,,98.1
275204512,Regular,
273145763,,
279902354,,
279454925,,98.1
276740009,,98.1
274474421,,
234794064,Long,
274583724,,
254336991,,
279037590,,
267001624,,
268215889,,
270747109,,
281222308,,
267713531,,
262544029,,
274675156,,
271620022,,
267311175,,
281230052,,
245850046,,
279000498,,
276249056,,98.1
265916266,,98.1
261377107,,98.1
241124486,,98.1
267049638,,98.1
267981770,,98.1
265554812,,
279710234,,98
261377115,,98.1
272825112,,
276354418,,98.1
279030146,,98.1
228957023,Long,98
279104189,,
281255628,,
268664734,,
280630028,,
268664733,,
257513164,,
281189826,,
278279677,Regular,
277331909,,
274290019,,
257068938,,98.1
255399811,,
265782470,Long,
269446364,,
274069080,,
275389893,Regular,
274359008,,
268378895,,
280574000,,
273585593,,
276255399,,
265853162,,
268078095,,
280490538,,
271765943,,
274359005,,
267311156,,
258741138,Long,
253727247,Long,
279317236,,
273853845,,
274513172,,
278438279,,
274894959,,
279404460,,
262193295,,
273353010,,
267460479,,
276964583,,
262193293,,
274762110,,
265919782,,
274478035,,
272093925,,
281421036,,
272521390,,
268760565,,
251777533,Long,
270805042,,
277529168,,
261210385,Long,
277942121,,
258215306,,
281054876,,
187934610,,
281191306,,
278151692,,
248074207,,
280247655,,
275222698,,
281170153,,
278118071,,
279462288,,
280846968,,
268886480,,
276245837,,
272503433,Regular,
226789005,,
280689927,Regular,
279404441,,
272977154,,
278059025,,
279731031,Regular,
279677995,,
268939145,,
268939465,,
279167512,,
279160046,Regular,
281443943,,
277040356,,81.8
276169564,,
276884150,,
278237018,,98.1
278237017,,98.1
267381610,,98.1
269159261,,98.1
272841296,,98.1
273655150,,98
281019544,,
270784664,,98.1
263332292,,98.1
281019545,,
237771363,,
280210190,,
249706248,Long,
263304289,,
278654941,Regular,
274631124,,
271728939,Long,82.4
273038977,,98.1
270489543,,98.1
275548678,,
269613899,,81.8
274535803,,98.1
261088348,,98.1
281006090,,
277437675,,98.1
256432075,,
275572578,,
274105484,,
265930654,,
235776657,,
273839168,,
218969301,,
266316346,,
271256283,,
232996360,,
273005439,,
250700704,,
281133658,Regular,
280754361,,
274259497,,
279619863,Long,
254336828,Long,
257011657,,
261342151,,
267253020,,
268701107,,
275272181,,
269943956,,
270123556,,
271952646,,
273417856,,
277612867,,
280821184,,
255934479,,
263975070,,
279030143,,
272474919,,
279926198,,
259461779,,
261322536,,
271765928,,
265919784,,
277832866,,
275099744,,
276750808,,
265925985,,
275129233,,
268291287,,
259674951,,
261322538,,
265853161,,
269114262,,
272004361,,
273899502,,
268701105,,
265663994,,
265830120,,
267773361,,
275272173,,
276750811,,
280442576,,
234406604,,
272688064,,
267063075,,
275786533,,
270769612,,
240971101,,
250739549,,
261801273,,
260433227,,
265934785,,
269048933,,
281046051,,
241323907,,
265569561,,
273499801,,
272959661,,
266974111,,
271611523,,
268378892,,
270755063,,
265812954,,
259223277,,
281006084,,
261322543,,
265830099,,
260303668,,
276387859,,
271646834,,
273755018,,
273373548,,
263176778,,
274014794,,
268378886,,
272930282,,
277667850,,
244833732,,
281006093,,
271973779,,
271489925,,
281357680,,
281006081,,
262193316,,
274382544,,
281006110,,
281006099,,
263917368,,
281006113,,
278000784,,
278678278,,
262193311,,
264767192,,
261996903,,
266891471,,
265930655,,
266321044,,
266891485,,
281006103,,
266891473,,
279679508,,
276764669,,
281006087,,
265934784,,
255222477,,
277026194,Regular,
251005244,,
273731275,,
254014964,,
260639228,,
265830108,,
273798468,,
270805040,,
275788183,,
234911430,,
255442582,,
229867089,,
274345427,Regular,
273597501,,
271233229,Regular,
227390123,,
169523011,Short,
136460952,,
278761312,Regular,
277217329,,
277470001,,81.8
232094636,,
224272122,,
275966409,,98.1
267061008,,
278679897,,
278679894,,
278679893,,
277942119,,
272075377,,
234523380,,
278679891,,
274557686,Regular,
241984395,,
274674471,,
277667849,,
268825524,,
265886067,,
258534906,,
274191051,,
262597126,,
262888778,Long,98
279454923,,98.1
266802413,,
269221887,,
278036783,Long,98
245608030,,
232298077,,
232298013,,
280947282,Long,
276182898,,
251535443,,
268825528,,
256802215,Long,98
248328627,,
259124683,Long,98
258303358,,
277671117,,
278109233,,
278820371,,
275469387,,
275469362,,
274723758,,
274775125,Regular,
275469378,,
274723755,,
276194499,,
268938380,,
278427496,,
274725803,,
274631121,,
268827162,,
266455135,,
276398894,,
275432639,,
275446489,,
281006092,,
275438618,,
280127783,,
280650971,,
275469351,,
275432626,,
275444254,,
276140220,,
275467403,,
277960013,,
275446487,,
279212556,,
275510318,,
275410534,,
265826598,,
275443087,,
275510317,,
275432624,,
275432270,,
279000497,,
281006109,,
275497010,,
275432623,,
275980829,,
275432619,,
275446493,,
275432269,,
275432636,,
275432635,,
275513159,,
275469372,,
275497007,,
275410511,,
275443086,,
275432621,,
274210928,,
279454927,,
281193300,,
275469373,,
275639773,,
278413788,,
280471883,,
275461827,,
275432630,,
275731668,,
279454930,,
276327981,Regular,
276278687,Long,
281541719,,
276330093,Long,
274745775,,
274775022,,
274723028,,
274767819,,
274723055,,
274723035,,
274723061,,
274723008,,
274723054,,
274729773,,
275469368,,
275651100,,
275432268,,
275469370,,
279337739,,
274724266,,
274723024,,
274723045,,
274723023,,
274767812,,
274723787,,
275817347,,
275467414,,
275469927,,
275469380,,
279362745,,
274775030,,
274722995,,
274722986,,
274723034,,
274746544,,
274723789,,
276879506,,
266204187,Long,
274776730,,
281006117,,
274723052,,
274722990,,
274723806,,
274723004,,
274723021,,
275410535,,
275467410,,
275444674,,
275469383,,
251777532,Long,
275630001,Regular,
274746535,,
274778332,,
274722996,,
274775031,,
274722991,,
274722993,,
274723012,,
275432641,,
275966412,,
277765337,,
275432629,,
279068037,,
281336844,,
269652570,Regular,
274723788,,
277740530,,
274775045,,
274745776,,
274723027,,
275469376,,
275467408,,
275467417,,
281343173,,
275469386,,
278820375,,
275432267,,
275467411,,
275469379,,
274775026,,
265826601,,
274723784,,
274778327,,
274767815,,
274723793,,
274775040,,
274723801,,
274746526,,
274723030,,
274746520,,
274723051,,
270545708,,
278718961,,
279410053,,
277456278,,
280319147,,
275432622,,
269424408,,
281301410,,
274745585,,
274775024,,
274723005,,
265797636,,
279337741,,
280650970,,
280345415,,
276141587,,
262326639,Long,
268879597,Long,
274776732,,
274774197,,
274775037,,
274775041,,
274723791,,
274723040,,
274723792,,
275432637,,
278718959,,
278821738,,
280319143,,
275446486,,
275446490,,
274776734,,
274778335,,
274746516,,
275467406,,
275469363,,
279410060,,
275469355,,
270682051,,
272455467,,
277667852,,
274723049,,
274723799,,
274778333,,
274746534,,
274723010,,
274723058,,
274723029,,
274767818,,
275508356,,
276387858,,
280319146,,
275467404,,
275469925,,
275446492,,
255926277,,
274775044,,
274775027,,
265826599,,
274775043,,
280966367,,
274775033,,
274775047,,
278543219,Regular,
281599149,Regular,
265719737,Regular,
281580970,,
279813217,,
265688786,,
278787501,,
276221009,Regular,
265856185,,
268144939,Regular,
269542291,,98
265828824,Regular,
266759948,Long,98
274631123,,98
263955676,Long,98
266759946,Long,98
269046751,Long,98
276808643,,
262064982,Regular,
265136473,Long,98
267797430,Long,98
270346085,,98
276808644,,
278572756,,
266759945,Long,98
234794066,Long,98
270346088,,98
269046750,Long,98
265828823,Regular,
269046756,Long,98
278415448,,
270346083,,98
269046755,Long,98
269046753,Long,98
269046752,Long,98
237599209,,98
277268007,,
264443227,Long,98
265828826,Regular,
273918018,Regular,
153742643,,
269491916,,
279100029,,
268827164,,82.4
271844812,,98
267504660,,
213020184,,
265787687,,82.4
198618437,Long,
265109495,,
279330259,,98
258389651,,
279903527,Regular,
216693313,Regular,
273985835,Regular,
278761078,Regular,
278445857,,
280602578,,
269046749,Long,98
268843804,,98
274715612,Regular,
254680561,Regular,
279463320,,
280838204,Regular,
280261506,Regular,
281440036,,98
239212805,Regular,
269491947,,
274396244,Regular,
278450207,Short,50
278322725,,49.6
280679485,,49.6
276414220,,49.6
273528888,,49.6
280985500,,49.6
263206691,,49.6
279053793,,49.6
260113110,,49.6
280044607,,49.6
264240875,,49.6
279153229,,49.6
278563880,,49.6
279670016,,49.6
270170607,,49.6
267102081,,49.6
278416363,,49.6
279424186,,49.6
278269339,,49.6
281600049,,49.6
278757245,,49.6
280510866,,49.6
279195734,,49.6
275035124,,50
279930976,,50
277543579,,50
279810830,,50
278859812,,50
278758866,,50
280483889,,50
281128011,,50
277407543,,50
279901309,,50
279523955,Short,50
273026650,Short,50
276920588,,50
250356616,,98
267546397,,81.9
254956554,,98
267980007,Long,98
277558750,,98
275949835,,98
281176032,,81.8
281210389,,98
278163786,,81.8
281106991,,98
272327576,,81.9
281108086,,98.1
281173750,,81.9
279939966,,98.1
279939957,,98.1
281362378,,98.1
259790390,,81.8
280640328,,98
280170009,,
280983353,,98
280240663,,98
280516136,,81.8
280810944,,98
280070461,,81.9
280690434,Short,81.9
265336480,,81.9
273029510,,98.1
279605913,,81.9
281184195,,98.1
276335862,,81.9
280060777,,98
278380030,,98
276171444,,81.8
279865374,,81.8
279997701,,81.9
280420676,,98.1
275266352,,
263769163,,81.9
265315631,,81.9
268921319,,98.1
266514621,,81.9
269487705,,81.9
279939951,,98.1
279939959,,98.1
280721320,,98.1
280729029,,81.9
281152200,,98.1
281511040,,98.1
277717525,,98
251271730,Long,98
281050004,,
279557361,,81.8
281219077,,98
281450928,,98.1
281040049,,81.9
281501349,,81.9
260004335,,81.9
269927600,,
265236562,,
266416289,,81.9
266321040,,98.1
279415174,,98.1
280657596,,81.9
281059726,,81.9
280968442,,81.9
279200176,Short,81.8
279708315,,98
279744022,,98
279051019,,81.9
279851304,,81.9
280266855,,98.1
275827692,,81.9
278738862,,81.9
279328854,,81.9
278798441,,98.1
281395595,,98.1
281355477,,98.1
280589882,,81.9
279523984,Long,98
273603871,,81.8
280643719,,98
275947022,,
278190003,,98
279454847,,98.1
280449689,,
265250356,,98.1
279415175,,98.1
280928106,,98.1
280071051,,81.9
280783420,,98.1
279955498,,81.9
279795482,,81.9
276929131,,81.9
281408184,,81.9
241034375,Short,81.8
278805685,,
280279077,Long,98
280858544,,98
279560051,,98
280845513,,81.8
279562799,,98
279520022,,98.1
279777539,,98.1
256247814,,98.1
258579709,,98.1
263632724,,81.9
268047215,,98.1
279212439,,98.1
281105851,,98.1
281408424,,98.1
279271785,Long,98
276626984,,98
280994275,,98
279928588,,98.1
280784230,,98.1
265687697,,81.9
279701357,,98.1
280814368,,98.1
281632120,,98.1
280657598,,81.9
281447703,,81.9
280290421,,81.9
281050436,,81.9
279772865,,
275270030,,
278262728,Long,98
280616364,,81.8
278403510,,98.1
259416363,,
265797421,,81.9
272808103,,81.9
276820797,,98.1
280160939,,81.9
281472498,,98.1
281020634,,98.1
280290419,,81.9
280483890,,98
277722034,,81.8
252959177,,81.8
280216523,,98
278562660,,98
277397229,,
281021262,,98
280678924,,98
280267412,,81.8
280550679,,98.1
236760005,,81.9
281184933,,98.1
253705699,,81.9
280668784,,98.1
275521892,,81.9
279414785,,98.1
281627691,,98.1
280414419,,
280783226,,98.1
280950497,,81.9
279825642,,98.1
275155878,,81.9
280928778,,98.1
262701960,,81.9
277426116,,98.1
280984479,,98.1
281020633,,98.1
281472497,,98.1
281308280,,98.1
260824562,,98.1
265415537,,98.1
265916300,,81.9
273976968,,98.1
276243117,,
276441631,,
278525053,,98.1
278524117,,98.1
280558896,,98.1
280358814,,98.1
280915785,,81.9
278903386,,98.1
263855380,,81.9
280336833,,98.1
281447705,,81.9
279825647,,98.1
277612511,,98.1
277612509,,98.1
280113344,,98.1
276136846,,
279451401,,81.9
279225672,,98.1
278144986,,98.1
278903378,,
274762106,,81.9
278127796,,81.9
278608931,,
278499985,,98.1
280012751,,98.1
280707379,,98.1
274115366,,98.1
280147075,,81.9
277612529,,98.1
277612512,,
279399837,,98.1
280113330,,98.1
260342750,,81.9
277796605,,81.9
281308504,,98.1
278821595,,81.9
278903385,,
275534541,,
264761435,,81.9
270947238,,98.1
273663833,,
280597825,,
279797935,,81.9
280267240,,81.9
281174361,,81.9
266507773,,81.9
280147073,,81.9
280936214,,98.1
281106701,,98.1
274643242,,98.1
278903377,,
280113347,,98.1
274169711,,98.1
278571420,,98.1
278820386,,81.9
281248167,,98.1
279271062,,81.9
280358816,,98.1
280597827,,98.1
280715106,,
281635041,,98.1
268629117,,
276723457,,
278132700,,
279321871,,81.9
278794105,,98.1
274643248,,98.1
279825641,,98.1
280113332,,98.1
273517604,,98.1
273202024,,81.9
276349329,,
279309146,,98.1
278214028,,98.1
279804944,,98.1
281176569,,
280358820,,98.1
276479446,,81.9
277781846,,
277612515,,98.1
277612502,,98.1
277534874,,98.1
280113346,,98.1
268760116,,81.8
278002695,,81.8
279338574,,81.8
276884243,Short,81.8
265772593,,98
280753513,,
277600137,,81.8
277199176,,81.9
280763820,,98.1
281450025,,81.9
280345719,,
226028750,,81.9
279308536,,98.1
280485892,,98.1
263283019,,
269533114,,81.9
268870052,,98.1
275076689,,98.1
277817862,,98.1
279957017,,81.8
280706388,,98
280431517,,98.1
207337524,,81.9
280540005,,81.9
274662312,,81.9
278999242,,81.9
281645577,,
279475351,,
245919401,Long,98
280100656,Long,98
264324346,Short,81.8
281365750,,98
281172739,,
277361596,,98
279474189,,98
278145073,,98
276050125,,98.1
280485898,,98.1
281274217,,98.1
279414922,,98.1
277548227,,98.1
278256758,,
245420054,Short,81.8
272130042,,81.8
234740027,Short,81.8
279290023,,98
265285864,,81.8
263538929,,98
281047914,,
279172007,,98
281680860,,98
278800328,,81.8
279970830,,81.9
280668783,,98.1
267104730,,81.9
281363350,,
279475362,,
280633193,Short,81.8
226234811,Short,81.8
280100866,,98
281405866,,98
280726612,,98
278998393,,81.9
276660005,,81.9
272115178,,98.1
280700595,,81.9
280620048,,98.1
277759901,,81.9
280075755,,81.9
280579639,,98.1
280670005,,98.1
277923618,,98.1
278256760,,
220847807,Short,81.8
254388744,,81.8
280652348,,81.8
273420044,,81.8
279835914,,98
281190023,,81.9
279928677,,98.1
255455913,,98.1
256859638,,98.1
279304611,,98.1
281622161,,
280485503,,98.1
281423708,,98.1
281117047,,98
280137346,Long,98
266587410,,81.8
281193462,,98
280738392,,81.8
278384680,,98
280980005,,81.9
280075754,,81.9
281078509,,98.1
278256753,,
281582611,,81.8
279520909,,98
279597656,,98
280230054,,81.8
280251706,,81.8
280101531,,81.8
279787992,,81.8
280330032,,98.1
280264635,,98.1
279712956,,98.1
267764275,,81.9
277612518,,98.1
275977943,,81.8
279697824,,81.8
254660674,,81.8
277780713,,81.8
280485890,,98
280250158,,81.8
281385215,Short,81.8
281511041,,98
278439856,,98
270430032,,98
281450041,,81.9
255299630,,98.1
225660868,,81.9
279957120,,81.9
279314642,,98.1
280625714,,81.9
265597275,,81.9
280611921,,98.1
277166633,,98
269590044,,81.8
279750009,,81.8
274857059,,98
278686290,,
279572540,,81.9
279196854,,
226028749,,81.9
268089955,,81.9
280761477,,98.1
277548242,,98.1
277970497,,81.9
280841104,,81.9
279452526,,81.9
280699697,,81.9
281112685,,98.1
281290906,,81.9
269788333,,81.8
265592823,,98
279470006,,81.8
234984560,,81.8
241034373,Short,81.8
277780001,,81.8
279279634,,81.8
278270032,,98
280700597,,81.8
280479071,,98
280706385,,98
279834160,,81.9
280700604,,81.9
279851323,,81.9
279701354,,98.1
278524115,,98.1
231602134,,
280276764,,81.9
281467625,,
280290051,,98
269136838,,98.1
266224782,,81.9
266321039,,98.1
266224784,,98.1
266224795,,98.1
266224787,,98.1
264755955,,98.1
263587419,,81.9
276407308,,81.9
254821650,,81.9
268563301,,98.1
275153238,,98.1
281482527,,98.1
280033965,,81.8
264846431,,98.1
269541096,,98.1
278049822,,81.9
280287387,,98.1
281006102,,81.9
280650972,,98.1
266224785,,98.1
281179761,,81.8
281019551,,98.1
280827770,,81.8
266321038,,98.1
279040025,Long,98
277040357,,81.8
276448020,,81.9
278268665,,98
279826240,,98.1
279971541,,98.1
230309115,,81.9
281006078,,81.9
257272997,,81.9
259252725,,98.1
273720220,,98.1
278615425,,81.9
278433362,,98.1
276893927,,98.1
278615019,,81.9
279742893,,
277767433,,98
281253600,,
281501133,,
276726776,,81.9
281107992,,98.1
281006076,,81.9
264832901,,
274857387,,98.1
277955413,,98.1
278854212,,98.1
279685631,,98.1
278186709,,81.9
280290422,,81.9
279737895,,
280258965,,98.1
267346938,Long,98
281385649,Short,81.8
267332267,,81.8
281039513,,81.8
277332170,,98
268721142,,81.9
273839164,,81.9
273956817,,98.1
279024078,,98.1
280657608,,81.9
279705891,,98.1
278114731,,
268827089,,81.8
280346118,,
281580504,,98
273918991,,98.1
269310770,,
269402541,,81.9
278485399,,81.9
279724855,,81.9
280979442,,81.9
279978929,,
279839802,,81.9
276335856,,81.9
281408185,,81.9
274008107,,81.8
279310018,,98
276553191,,98.1
225498946,,81.9
266279888,,81.9
270069492,,81.9
281248163,,98.1
280031886,,81.9
279281513,,
279146960,,98
279826246,,98
280810038,,
266510142,,98.1
277591204,,81.9
278231065,,81.9
277711424,,98.1
279978928,,
276335854,,81.9
278939041,Long,98
281250028,,98
280398723,,98
260802209,,81.9
264561720,,81.9
280109061,,81.9
279752807,,81.9
279851325,,81.9
279916007,,98.1
281622478,,81.9
280750767,Short,81.8
279005665,,98
213902621,,
254941601,,98
226880837,,98.1
232115708,,
252842723,,81.9
265748503,,98.1
277479867,,81.9
277225473,,
280337916,,98
281399008,,98
280052368,,98
279815744,,98
220080534,,81.9
281078523,,98.1
269930189,,98.1
263384451,,
266514624,,81.9
269114687,,81.9
279352191,,98.1
281277450,,98.1
279444022,Long,98
252745584,Short,81.8
278573051,,81.8
257421798,,98.1
257888165,,98.1
268938282,,81.9
280979716,,
275241927,,98.1
281085696,,
259047440,,81.8
280267256,,98
273430017,,81.8
268144074,Short,81.8
280153596,,98
280355477,,98
281645571,,81.9
281608971,,98.1
259241045,,81.9
266514635,,81.9
281627084,,98.1
280415007,,81.9
266979644,,81.9
267564045,,81.9
279072372,,98.1
278377340,,98.1
279528482,,81.9
279185812,,81.9
278903374,,98.1
277222857,,81.9
279814018,,81.9
263268430,,98.1
267852485,,81.9
266853897,,81.9
268434828,,81.9
281503797,,
280611923,,98.1
270935122,,81.9
278568078,,
276912009,,98.1
278256746,,
259185470,,98.1
281248164,,98.1
279825650,,98.1
279475368,,98.1
276643757,,98.1
267136864,,98.1
270046105,,98.1
269724122,,81.9
280780019,,81.9
274115368,,98.1
281495672,,
277548238,,98.1
278578583,,98.1
280090595,,81.9
279825649,,98.1
220847808,Short,81.8
269051709,,81.9
280617316,,81.9
265090199,,81.9
281006086,,81.9
277226544,,98.1
276700032,,81.8
216282012,Long,98
278565450,,81.8
278699657,,98
279004260,,81.9
273692656,,81.9
270240394,,98.1
269674559,,98.1
247931988,,
279083247,,98.1
226028771,,81.9
268827121,,81.8
278298438,,81.8
266891480,,98.1
281438765,,81.9
279554512,,81.9
268827130,,81.8
281537697,,
278316393,,81.8
266371774,,81.8
281537702,,
265755594,,81.9
266891474,,98.1
267267577,,98.1
281068592,,81.9
266891482,,98.1
281574864,,81.9
264846425,,98.1
264708457,,81.9
271556795,,81.9
273902065,,81.9
263587417,,81.9
265013634,,98.1
276051140,,81.9
271556797,,81.9
265328371,,98.1
278428536,,98.1
277598449,,
277486796,,98.1
278000793,,98.1
279004250,,98.1
278000794,,98.1
277486801,,98.1
275167022,,98
267061032,,81.9
281336846,,81.9
276094702,,81.9
259661717,,
263268431,,
281659500,,81.9
278235181,,98.1
273601619,,81.9
278403509,,98.1
280613090,,98.1
265303767,,
276406831,,98.1
277951364,,98.1
279075951,,81.9
278887220,,81.9
263154838,,81.9
267299230,,98.1
273661031,,
281614824,,98.1
272068729,,98.1
280453845,,81.9
267902214,,81.9
281154399,,98.1
281503798,,
278780370,,
273738213,,81.9
275153598,,98.1
277856374,,81.9
280663715,,81.9
279399840,,98.1
269408887,,81.9
273861696,,
275266351,,98.1
276943416,,
278377343,,81.9
278377337,,81.9
277923620,,81.9
253676749,,81.8
280294993,,98.1
225618956,,81.9
264148419,,81.9
280894480,,81.9
257332304,,81.9
265336478,,81.9
268614712,,81.9
277497977,,81.9
276839851,,81.9
276287636,,81.9
279410790,,81.9
281306558,,81.9
275165216,,
281303057,,
281174152,,
279717438,,81.8
276876251,,98
281106004,,81.8
236918734,,81.9
268336832,,81.9
267712752,,81.9
280517785,,81.9
280391710,,81.9
279068529,,81.9
274002127,,81.9
271952174,,81.8
275825278,,81.9
256962167,,81.9
264832929,,81.9
265236563,,
265336481,,81.9
275070372,,98.1
280109843,,81.9
279699892,,
268557750,,81.9
276872884,,81.9
277367321,,81.9
278532136,,81.9
280517787,,81.9
280517789,,81.9
281176568,,81.9
278186701,,81.9
226028790,,81.9
268201149,,81.9
269118977,,81.9
276266241,,81.9
281019531,,98.1
275070373,,98.1
276164372,,81.9
274469980,,
277386954,,81.9
275090236,,81.9
277328719,,81.9
281303055,,
281293842,,81.9
279883115,,98
264148495,,81.8
277261095,,
279943622,,98.1
225377817,,81.9
268023050,,81.9
268047213,,81.9
268618366,,81.9
277479864,,81.9
278424437,,81.9
280517788,,81.9
278810148,,81.9
278111607,,
280308794,,81.8
278537181,,81.8
281486625,,81.9
249696097,,81.9
245528213,,81.9
268703364,,81.9
273201795,,81.9
278820379,,81.9
281222307,,81.9
279416093,,81.9
224861872,,81.9
267908138,,81.9
267634505,,81.9
277384498,,81.9
276839850,,81.9
277712439,,81.9
277223345,,81.9
280517783,,81.9
280517784,,81.9
280657597,,81.9
281303056,,
251117755,,98
261670608,,81.8
280722534,,98
281397457,,98
278490012,,81.8
280799118,,81.9
229636789,,81.9
254027897,,98.1
277226235,,81.9
281176949,,
281600039,Long,98
279783928,,81.8
280894476,,81.8
232298043,,81.9
269446797,,81.9
280779379,,81.9
275769866,,81.9
276954899,,81.9
280916157,,81.9
281277451,,81.9
281567441,,
277466878,,81.8
279702899,,81.8
231612901,,81.9
276141832,,81.9
277479868,,81.9
274949270,,81.9
274002125,,81.9
281660178,,81.9
264995714,,81.9
278467257,,81.9
277983018,,81.9
278629981,,81.9
279226046,,
259631342,,81.9
281447702,,81.9
280223583,,
279736919,,
279452517,,81.9
279959886,,81.9
279939956,,81.9
279814183,,81.9
