listing_id,fuel_tank_volume
278414161,13.7
279180535,13.7
281472474,13.7
281422624,13.7
275424797,13.7
270612518,13.7
281187114,13.2
280531945,13.2
280548781,13.2
281332862,13.2
278970541,13.2
278191007,13.2
278195929,13.2
280074800,13.2
280332212,13.2
277477001,13.2
280276019,13.2
279812275,13.2
281420055,13.2
278706043,13.2
281446758,13.2
271123551,13.2
279328154,13.2
277697913,13.2
271637617,13.2
281474976,13.2
279881737,9.2
262140235,9.2
266005371,9.2
267414912,9.2
267414901,9.2
269880339,9.2
272091721,9.2
274039126,9.2
271185283,9.2
279405499,9.2
276867134,9.2
262292173,9.2
262495143,9.2
263758469,9.2
265096558,9.2
265096559,9.2
265400070,9.2
267301102,9.2
274039137,9.2
269920926,9.2
272091727,9.2
269920923,9.2
273359729,9.2
281029127,9.2
262981459,9.2
272286635,9.2
256793823,9.2
279692975,9.2
258265747,9.2
265096557,9.2
269920930,9.2
274996539,9.2
272369377,9.2
261627079,9.2
267114571,9.2
267414907,9.2
272557639,9.2
272369380,9.2
279854904,9.2
277900461,9.2
279037598,9.2
279488313,9.2
262495146,9.2
264698425,9.2
269920921,9.2
269742639,9.2
270321563,9.2
269920924,9.2
261090661,9.2
263758475,9.2
266005370,9.2
269609521,9.2
269484089,9.2
274039143,9.2
277994933,9.2
272369383,9.2
280487892,9.2
277780012,9.2
277076379,9.2
267588542,9.2
267414919,9.2
269742714,9.2
276391505,9.2
272481290,9.2
268150000,9.2
278620345,9.2
278884667,9.2
264652320,9.2
277994941,9.2
265400071,9.2
267745652,9.2
269484086,9.2
275247232,9.2
269742626,9.2
269880340,9.2
255195035,9.2
281299400,9.2
280076698,9.2
258724723,9.2
262292168,9.2
262230589,9.2
263758471,9.2
266681454,9.2
267414916,9.2
269742636,9.2
269920931,9.2
272160420,9.2
272160424,9.2
270041246,9.2
278675309,9.2
281081502,9.2
227459184,
274404957,9.2
266465442,9.2
262230591,9.2
261627084,9.2
265096556,9.2
267588539,9.2
272016457,9.2
276391495,9.2
272160426,9.2
275247248,9.2
281081500,9.2
276095431,9.2
276095421,9.2
279484364,9.2
278620343,9.2
279821828,9.2
264028493,9.2
261263560,9.2
264687099,9.2
263758465,9.2
267888603,9.2
265781260,9.2
266005363,9.2
267201144,9.2
276391502,9.2
269742653,9.2
269920929,9.2
272091726,9.2
278233722,9.2
272091728,9.2
272369382,9.2
272281369,9.2
279588525,9.2
274039127,9.2
278339646,9.2
279825461,9.2
274968939,9.2
279136738,9.2
258724722,9.2
263515145,9.2
274996544,9.2
274266796,9.2
269590588,9.2
280308230,9.2
230820828,9.2
266895690,9.2
261685399,9.2
264687102,9.2
267201150,9.2
267414911,9.2
269742723,9.2
276391498,9.2
278117140,9.2
264687100,9.2
263758470,9.2
268105407,9.2
267201154,9.2
267201146,9.2
269742635,9.2
272557637,9.2
262292175,9.2
266052053,9.2
267276997,9.2
269742724,9.2
258724725,9.2
262131324,9.2
264121539,9.2
266681459,9.2
267201149,9.2
267201155,9.2
272518154,9.2
260793183,9.2
263662520,9.2
264674635,9.2
265784902,9.2
269742632,9.2
272281371,9.2
261627083,9.2
264487854,9.2
265781264,9.2
269742631,9.2
270126774,9.2
242212044,9.2
273939163,9.2
263099360,9.2
266005369,9.2
269742718,9.2
276391490,9.2
277994934,9.2
271121306,9.2
274039123,9.2
262425531,9.2
263973653,9.2
267201157,9.2
267414904,9.2
269742638,9.2
269742658,9.2
269742717,9.2
270041249,9.2
276182794,9.2
261685400,9.2
263579878,9.2
267745654,9.2
267943685,9.2
267745653,9.2
276391509,9.2
278653492,9.2
266005373,9.2
272518157,9.2
272091711,9.2
262131332,9.2
262589106,9.2
265580861,9.2
267201145,9.2
276182796,9.2
269742651,9.2
269742644,9.2
276391507,9.2
279666589,13
278536563,12.4
280884239,12.4
280517577,12.4
281469206,12.4
281589099,12.4
279180455,12.4
280701915,12.4
280325602,12.4
280684015,12.4
277844210,12.4
279002753,12.4
263383907,12.4
259785392,12.4
280759721,12.4
277002880,12.4
272414154,12.4
277065824,12.4
280864231,12.4
277617556,12.4
278689828,12.4
280050486,12.4
278021430,12.4
280191678,12.4
280259203,12.4
279315026,12.4
280729317,12.4
280874795,12.4
275093624,12.4
279080171,12.4
281142587,12.4
278084513,12.4
281304605,12.4
280957552,12.4
274105755,12.4
280557502,12.4
280758835,12.4
278216340,12.4
280330994,12.4
278199777,12.4
275800968,12.4
274160630,12.4
274427257,12.4
281078309,12.4
257692950,12.4
281061725,12.4
268347589,12.4
270874262,12.4
277263407,12.4
280758376,12.4
278742604,12.4
256625534,12.4
268322568,12.4
267249742,12.4
267193700,12.4
277263400,12.4
281167613,12.4
276846980,12.4
268261666,12.4
277709802,12.4
257692047,12.4
259168889,12.4
259709714,12.4
265157742,12.4
264594648,12.4
264621822,12.4
269490728,12.4
279338757,12.4
237192149,12.4
255259533,12.4
256838067,12.4
257490620,12.4
264758350,12.4
265887679,12.4
271474109,12.4
279417385,12.4
275873195,12.4
268261669,12.4
257693375,12.4
277709891,12.4
255773583,12.4
273260267,12.4
277819274,12.4
281233689,12.4
274352996,12.4
257692959,12.4
277709752,12.4
265887689,12.4
281031971,12.4
280060901,12.4
238684033,12.4
265082562,12.4
266935139,12.4
278774117,12.4
256731350,12.4
257692953,12.4
265114079,12.4
255880387,12.4
267170877,12.4
270273192,12.4
261259173,12.4
264476485,12.4
264621819,12.4
267169158,12.4
267266559,12.4
277230673,12.4
277436740,12.4
280223351,12.4
280758370,12.4
270743564,12.4
277709651,12.4
264217559,12.4
277710021,12.4
280363431,12.4
240274867,12.4
257922283,12.4
257286007,12.4
257490611,12.4
264217558,12.4
264002009,12.4
277710052,12.4
269087679,12.4
273255268,12.4
262078795,12.4
279797812,12.4
277709746,12.4
261259165,12.4
265916205,12.4
273255929,12.4
276441567,12.4
279219388,12.4
279498663,12.4
280681591,12.4
280254273,12.4
280586787,12.4
278796549,12.4
279977279,12.4
278916543,12.4
281309474,12.4
279988541,12.4
277517629,12.4
281379377,12.4
279180448,12.4
277567631,12.4
276247983,12.4
278774116,12.4
281183806,
278360011,12.4
279977312,12.4
278161719,12.4
273098640,12.4
278956738,12.4
269631034,12.4
279522007,12.4
280586798,12.4
280900768,12.4
281215571,12.4
281498788,12.4
267608540,12.4
280610232,12.4
281659838,
281561441,12.4
281275084,12.4
280706585,12.4
281451247,12.4
280226922,12.4
260050697,12.4
279819657,12.4
280586797,12.4
275999478,12.4
277351910,12.4
281254318,12.4
280899593,12.4
276779206,12.4
275344086,12.4
280871181,12.4
280581170,12.4
280188302,12.4
277002884,12.4
279450046,12.4
281547099,12.4
277002876,12.4
280202133,12.4
281183296,12.4
281518273,12.4
281372366,12.4
278349440,12.4
281487349,12.4
280425161,12.4
280841798,12.4
277825040,12.4
277567785,12.4
271123550,12.4
280127736,12.4
281322984,12.4
280483198,12.4
281172281,12.4
280242046,12.4
279663478,12.4
280066630,12.4
280897906,12.4
279300024,12.4
279176459,12.4
279897544,12.4
279907578,12.4
280706586,12.4
281379341,12.4
278506149,12.4
277476834,12.4
267221949,12.4
281245759,12.4
279590016,12.4
276776093,12.4
275480638,12.4
280234873,12.4
276617372,12.4
277930806,12.4
254228174,12.4
280930433,12.4
274586976,12.4
280392389,12.4
280160041,12.4
279327012,12.4
280556347,12.4
277712077,12.4
262436984,12.4
280295542,12.4
278662519,12.4
279720112,12.4
279736752,12.4
280900771,12.4
279428108,12.4
280793628,12.4
265817286,12.4
281183810,
279530028,12.4
280310017,12.4
274758328,12.4
278912878,12.4
279754555,12.4
279977294,12.4
280900769,12.4
280701913,12.4
262590886,12.4
279736784,12.4
279754574,12.4
281117913,12.4
280030131,12.4
279871214,12.4
279720110,12.4
281421792,12.4
281379376,12.4
276417957,12.4
279720115,12.4
281591962,12.4
279609858,12.4
272986191,12.4
280901434,12.4
280480069,12.4
281233688,12.4
281056043,12.4
281183805,
256190037,12.4
280701914,12.4
279150055,12.4
278589481,12.4
279075455,12.4
279393091,12.4
280223398,12.4
272356132,12.4
277002886,12.4
271258185,12.4
278645172,12.4
280207289,12.4
276132108,12.4
280572835,12.4
277158174,12.4
280841206,12.4
274572829,12.4
254228166,12.4
280331083,12.4
268152902,12.4
264036089,12.4
279754576,12.4
279107491,12.4
278684271,12.4
263266554,12.4
277739194,12.4
265410876,12.4
278050024,12.4
269631431,12.4
265667681,12.4
278795202,12.4
277568494,12.4
279085806,12.4
279754566,12.4
258194647,12.4
263652516,12.4
276938484,12.4
267249741,12.4
280792063,12.4
277635773,12.4
279969836,12.4
279689164,12.4
278151581,12.4
281245751,12.4
279819672,12.4
279881470,12.4
281081281,12.4
280242997,12.4
281116067,12.4
281427331,12.4
268347591,12.4
268347592,12.4
281379372,12.4
281110036,12.4
280294363,12.4
276774632,12.4
272691063,12.4
280792057,12.4
279775138,12.4
281379365,12.4
278636935,12.4
280853982,12.4
273508749,12.4
277209930,12.4
279490941,12.4
277054720,12.4
274694228,12.4
280586791,12.4
275800967,12.4
278437216,12.4
281508548,12.4
281251474,12.4
280460001,
278726781,12.4
281179383,12.4
280736659,12.4
281110027,
280570561,12.4
280203614,12.4
280708975,12.4
252197844,12.4
280192382,12.4
280053190,12.4
279540367,12.4
279495618,12.4
274047194,12.4
273781184,12.4
281505087,12.4
280641289,12.4
274897415,12.4
277761526,12.4
280027775,12.4
274171333,12.4
259752076,12.4
275311284,12.4
281498960,11.1
278385292,11.1
281176035,11.1
280738866,11.1
272050020,11.1
277026482,11.1
265936268,11.1
267690568,11.1
270959527,11.1
281129788,11.1
271392477,12
278067852,12
279159528,12
274840037,12
281591453,
279349197,13.7
275203964,13.7
280240765,13.7
279408378,13.7
278581975,13.7
275090513,13.7
280020039,13.7
279524230,13.7
267869762,13.7
277365914,13.7
281305564,13.7
281187549,13.7
276907961,8.7
279899382,8.7
277685986,8.7
274346592,8.7
263845907,8.7
254991935,8.7
277845207,8.7
279813216,
277410921,8.7
240866344,8.7
281342571,8.7
278490469,8.7
280363379,
279172709,
279172719,7.7
280084120,8.7
280119866,8.7
275964029,7.7
281461601,8.7
275935992,8.7
271400013,7.7
277170234,8.7
278852455,8.7
279945455,8.7
281653871,8.7
274805188,8.7
274457560,
278935342,10.6
281097285,10.6
277889027,10.6
279332391,13.2
276328455,13.2
277091405,13.2
280633016,10.6
281386106,10.6
279846494,13.2
279495802,13.2
275814206,13.2
279268876,13.2
279296869,13.2
280363651,13.2
281230063,13.2
279911392,13.2
277446953,13.2
277908652,13.2
281530011,13.2
281435617,13.2
278781581,13.2
274786317,13
280804116,13
272310689,13
276558714,13
281489590,13
279873115,13
281618829,13
279217838,13
280886627,13
281350000,13
280595852,13
281379751,12.4
279694816,12.4
277144404,12.4
278903771,13.2
277760125,13.2
280020113,13.2
281411845,13.2
279897101,13.2
278757244,13.2
268828832,13.2
264385652,13.2
280472851,13.2
281488041,13.2
270778032,13.2
277025509,13.2
279073369,13.2
280120016,13.2
280802351,13.2
279681571,13.2
281504167,13.2
280701019,13.2
275754853,13.2
277323041,13.2
277805753,13.2
278222586,13.2
281039022,13.2
278581775,13.2
281092910,13.2
281261430,13.2
276685314,13.2
279720039,13.2
274631489,13.2
277093980,13.2
274449040,13.2
279951578,13.2
279800483,13.2
233426847,13.2
279259594,13.2
280129116,13.2
281253202,13.2
275870025,13.2
280884529,13.2
277489127,13.2
280956071,13.2
269383778,13.2
280906553,13.2
280897407,13.2
277926620,13.2
280838139,13.2
272117309,13.2
277263244,13.2
280488346,13.2
280522188,13.2
277684357,13.2
278724457,13.2
277740907,11.6
265826983,11.6
280034710,
279940767,
280216378,
280525424,
277690668,11.6
280803719,11.6
279743056,11.6
279266558,11.6
279084764,11.6
279766335,11.6
275230026,11.6
281399030,11.6
281342973,11.6
281342971,11.6
278755777,11.6
279560843,11.6
281420029,11.6
281054846,11.6
276591242,11.6
280531355,11.6
281496052,11.6
225564895,11.6
278745878,
276919437,
279289488,
277615456,11.6
226660279,11.6
281378623,
275100728,11.6
277517399,
281442405,11.6
272137560,11.6
281399029,
278444683,
281342974,
256127119,11.6
280906891,11.6
275032752,11.6
277475533,11.6
278434348,11.6
275070818,11.6
275648305,11.6
281015670,11.6
281001464,11.6
280946195,13.2
281473114,11.6
281399028,11.6
279391793,11.6
275100729,11.6
278648380,13.2
280705229,11.6
276348185,11.6
279120028,11.6
281496050,11.6
281333683,13.2
279822211,11.6
273387195,11.6
277636972,11.6
278606307,11.6
281250697,11.6
281005529,13.2
279417481,11.6
275765451,11.6
280168669,13.2
279333694,13.2
281054836,11.6
280582186,13.2
277029821,11.6
280577010,13.2
269743910,11.6
280020114,11.6
275678843,13.2
280466549,11.6
278351301,11.6
280582188,13.2
281334714,13.2
279605100,11.6
278832305,11.6
281342977,11.6
280886311,11.6
271292262,11.6
271719060,11.6
269292889,
276586133,11.6
280689213,11.6
254923101,
254923100,
254923089,
276586139,11.6
252205011,11.6
254923099,
254923080,
276870009,11.6
273421342,11.6
257921751,
269597311,
277486951,11.6
281262320,11.6
281262319,11.6
281247095,
253288494,11.6
253254666,
254923109,
257921741,
266402376,11.6
273930473,11.6
278950047,
280332962,
254923108,
257544436,
257921750,
278273596,11.6
277185099,11.6
280912186,11.6
255086304,
254923091,
280331194,
280247629,11.6
253288489,11.6
271292324,
256667838,
257544421,
271292267,
252852082,
280247970,11.6
254923092,
257368404,
280689163,
253288497,11.6
280961372,11.6
271292309,11.6
252205014,11.6
271292277,11.6
259058086,11.6
275449746,11.6
262777688,11.6
269216267,11.6
249577917,11.6
266570024,11.6
251948618,11.6
271292266,11.6
253254661,11.6
269292903,11.6
273421343,11.6
278123422,11.6
249650867,11.6
252064025,11.6
251634744,11.6
252640467,11.6
252640463,11.6
253058770,11.6
273378907,11.6
277424940,11.6
276917440,11.6
252085480,11.6
277525685,11.6
275449744,11.6
269292894,11.6
278123423,11.6
250457749,11.6
251540683,11.6
264954424,11.6
277772788,11.6
273378912,11.6
279344187,11.6
252205005,11.6
262777687,11.6
267902386,11.6
249395395,11.6
271292295,11.6
252640471,11.6
249460542,11.6
276341934,11.6
263334171,11.6
252640466,11.6
269292891,11.6
269292904,11.6
279344185,11.6
269292884,11.6
277772789,11.6
277879531,11.6
278950052,11.6
278950050,11.6
276870017,11.6
271292315,11.6
277001419,11.6
266795902,11.6
271292294,11.6
248741069,11.6
274732899,11.6
273378908,11.6
278950051,11.6
280939224,11.6
273378910,11.6
280481504,11.6
276351592,11.6
280032450,11.6
277029820,11.6
280734586,11.6
279860049,11.6
279743052,11.6
271292292,11.6
277268123,11.6
280618222,11.6
280020115,11.6
278273600,11.6
281645553,11.6
281043043,11.6
278284042,11.6
279714912,11.6
278649541,11.6
279266555,11.6
277447261,11.6
276335578,11.6
275073948,11.6
281274124,11.6
278672557,11.6
256020042,11.6
273420464,11.6
273814645,11.6
281595595,11.6
278111348,11.6
281595598,11.6
280739481,11.6
237482808,11.6
280147884,11.6
278481494,11.6
276411633,11.6
276982814,11.6
280020116,11.6
271300001,11.6
277761638,11.6
281342980,11.6
279578750,11.6
281558760,11.6
271300002,11.6
252852084,
281090987,11.6
257544428,
275854918,11.6
258041390,
276732504,
257544429,
257921746,
257921743,
260964639,
276917454,11.6
278379394,
262004629,
280689215,11.6
257544432,
257544437,
262004625,
266795904,11.6
257368406,
268176678,11.6
249986500,11.6
281113918,11.6
272699905,11.6
272699903,11.6
251948614,11.6
251948622,11.6
253288500,11.6
262004622,11.6
261056842,11.6
278379392,11.6
277185100,11.6
272699904,11.6
251948616,11.6
274824079,11.6
279193451,11.6
251948621,11.6
257100686,11.6
272699906,11.6
266795907,11.6
251236512,11.6
252603116,11.6
276917439,11.6
271292322,11.6
261794411,11.6
275398365,11.6
271719061,11.6
257961041,11.6
260964625,11.6
271292275,11.6
278068670,11.6
275788063,11.6
281305556,11.6
260628259,11.6
267971714,11.6
262004621,11.6
276586134,11.6
277298041,11.6
253288491,11.6
277185103,11.6
277518578,11.6
281305557,11.6
280604726,
278165682,
281619572,
277303391,14
243663223,14.5
278816498,14.5
277312320,14
280988041,14
281439439,14.5
281489587,14.5
272935612,14
279271753,14.5
278935703,14.5
280818452,14.5
279022266,14.5
276702540,14
280145783,14
256832212,14
261232237,14.5
270320525,14.5
276785430,14.5
277896241,14.5
279787956,14.5
278068431,14.5
280890052,14.5
280386160,14.5
281370801,
280316101,14
230968549,
267740595,14
273154906,14
281127856,14.5
280038199,14.5
281325745,14.5
271998190,14.5
279563588,14.5
263030030,14.5
281439478,14.5
280891311,14.5
281325743,14.5
278605247,14
273591194,14.5
273382103,14.5
275974140,14.5
276503497,14.5
279948781,14.5
281075948,
280818228,14.5
280947642,14.5
276846740,14.5
279480075,14.5
280962985,
275842051,14
272522787,14
272999484,14.5
277302551,14.5
274196472,
275351536,14.5
277302785,14.5
280567077,14.5
276521398,14.5
278910039,14.5
280831024,14.5
280070465,
280567115,14.5
277990713,
280700593,
275168102,14.5
281208506,14.5
280451292,14.5
280893849,14.5
265523062,14.5
281365462,14.5
280689704,14.5
277298707,14.5
278514655,14.5
277470486,14.5
281322266,14.5
258227766,
278058982,14.5
275569272,14.5
280189567,
271646747,14.5
280884182,14.5
280817644,14.5
276289715,14.5
272294329,14.5
277732714,14.5
277476982,14.5
274856266,14.5
245144314,14.5
273879842,14.5
247931891,14.5
276620847,
273910026,
275185253,
275185251,
278482285,
279120041,13.2
281352075,14.5
276614807,13.2
280706076,14.5
281378494,14.5
281271301,14.5
281582347,14
274987043,
280119853,14.5
280774292,14
262479427,
279610560,14.5
276782137,
280910503,
274522456,
280118497,
236530492,
229173679,
227332804,
237485620,
230693221,
265032587,
264338010,
264338009,
228834519,
279625172,14.5
277034413,
281533515,14.5
276107342,14.5
280173196,14.5
277836092,14.5
281044183,14.5
274945144,14.5
281032157,14.5
280956998,14.5
281588426,14.5
280750058,14.5
280886946,18
270927778,18
276394237,15.9
278945606,
277576763,15.9
276536980,15.9
280468190,15.9
279385054,15.9
281073037,15.9
267899753,15.9
275515725,13.2
279219448,13.2
281358811,13.2
281536156,13.2
271389580,13.2
254031699,13.2
279226804,13.2
274629516,13.2
281631784,13.2
279508140,13.2
280823597,13.2
280598778,13.2
265957801,13.2
271847138,13.2
261343311,13.2
266294413,13.2
271380906,24
276810389,24
279762885,24
267901197,24
271931112,24
265842820,24
274713395,24
271482053,24
267707018,24
276865011,
276865016,
276865020,
255080022,
247853743,
277582187,
275962026,
261191450,
274742025,
270337818,
98926151,
277667283,
279268896,
265651359,
278673118,
177368914,
280378428,
277299092,
275148689,
273590373,
262460981,
279278090,
280433870,
270120731,13.2
279832725,
281512743,13.2
279825222,
280557507,
280740028,13.2
276376607,13.2
278494015,13.2
279521943,13.2
278585894,13.2
281186102,13.2
257661571,13.2
276318923,13.2
279029002,
279664443,13.2
275028759,
281373660,
280849908,13.2
276643980,13.2
279095674,13.2
251939141,
276217945,13.2
246321407,13.2
277910630,13.2
257487009,13.2
280999174,
279028986,
277147690,
266975339,
277148555,13.2
281582865,13.2
273124081,13.2
276422903,13.2
278705868,13.2
279028993,
275850858,13.2
280950025,13.2
277564149,
277627835,13.2
281455365,13.2
281351089,
275366731,
276738409,
279690022,
276630103,13.2
276422899,13.2
278809864,13.2
281186108,13.2
278199043,
281123328,
271737574,13.2
281659973,13.2
278505447,
281156678,
277369155,13.2
277140950,13.2
279897435,13.2
281424119,
280034589,
280726636,13.2
280567059,
281373295,
277970974,13.2
281080543,13.2
270120709,13.2
276960351,
277630005,13.2
280894835,13.2
279653410,
277043910,13.2
280983278,
277019872,13.2
277625070,13.2
280012463,13.2
280433847,13.2
262461016,13.2
251939121,
273238325,
281340023,13.2
279226671,
276632212,
277800013,13.2
281512737,13.2
277148552,13.2
275030984,13.2
279033346,13.2
278585891,13.2
280391577,13.2
280012474,13.2
262461032,
281215692,13.2
259664090,13.2
281406914,13.2
281492139,13.2
277894261,13.2
281420493,13.2
277294788,
279140086,13.2
265022387,13.2
280012476,
260706685,13.2
281284511,
277988936,
278031837,13.2
275583349,
280840817,13.2
275959101,13.2
276422885,13.2
278792644,13.2
281649167,13.2
267995456,
280829993,13.2
281173758,
242290784,13.2
277657246,13.2
276422904,13.2
278705866,13.2
280961601,13.2
279029000,13.2
278866019,
275583291,13.2
279521928,13.2
279612130,13.2
279521960,13.2
280012457,13.2
279897449,13.2
281458470,13.2
281398769,13.2
280580130,13.2
276957218,13.2
281449645,13.2
281215701,13.2
269957769,13.2
276625687,13.2
278213802,13.2
277554919,13.2
279612128,13.2
279377364,13.2
280075034,13.2
281649165,13.2
279953883,13.2
281253322,13.2
281215655,13.2
276972709,13.2
279521940,13.2
279594680,13.2
279377373,13.2
280433848,13.2
280012470,13.2
280842189,13.2
278478045,13.2
277910635,13.2
281486624,13.2
281420498,13.2
276700668,13.2
278076121,13.2
279897438,13.2
278213831,13.2
278523937,13.2
278432802,13.2
280075043,13.2
279377361,13.2
281080541,13.2
280012478,13.2
279851138,13.2
280961599,13.2
280459399,13.2
277359610,13.2
281123305,13.2
274910973,13.2
278271424,13.2
277662104,13.2
278271379,13.2
279377370,13.2
279594674,13.2
279521926,13.2
280075033,13.2
277770024,13.2
280954099,13.2
281651133,
280359960,13.2
280359961,13.2
277625088,13.2
277625097,13.2
278271399,13.2
278809860,13.2
278076107,13.2
278271430,13.2
280258878,13.2
279521964,13.2
281458473,13.2
280842186,13.2
281484841,13.2
265671023,13.2
249915943,13.2
281369270,13.2
269957650,13.2
262743764,13.2
276523273,13.2
277662109,13.2
277625040,13.2
278271423,13.2
279521956,13.2
281458476,13.2
278710628,13.2
279392026,13.2
269957760,13.2
277625080,13.2
278271401,13.2
278271416,13.2
280075045,13.2
279377363,13.2
279377346,13.2
280012473,13.2
281186112,13.2
259899732,13.2
259406535,13.2
280734344,13.2
279183057,13.2
281258947,13.2
279544289,13.2
281451267,13.2
281543265,13.2
280788497,13.2
281233732,13.2
281211149,
277856339,13.2
279307944,13.2
280166936,13.2
279825624,13.2
279897447,13.2
279851148,13.2
281338898,13.2
281123331,13.2
280640730,13.2
279317013,13.2
280433871,13.2
280967291,13.2
279194223,13.2
277625100,13.2
280012468,13.2
277486662,13.2
274255562,13.2
279664446,13.2
277625105,13.2
279095672,13.2
280402375,13.2
280402378,13.2
281186109,13.2
279395418,13.2
269957819,13.2
278271426,13.2
279033322,13.2
279033370,13.2
281359309,13.2
280731536,13.2
272807943,13.2
278271428,13.2
279106545,13.2
270791393,13.2
278271429,13.2
279521934,13.2
254579656,13.2
280947179,13.2
268483950,
269957745,13.2
279499862,13.2
274920695,13.2
279106550,13.2
281659943,13.2
281085617,13.2
280187761,
281338894,13.2
281659937,13.2
281659939,13.2
279802083,13.2
269957852,13.2
265861933,13.2
278563878,17
278415304,17
278539159,17
278192364,17
275710692,17
281577519,17
267325925,17
279151255,
279495767,17
281170009,
278262753,17
278450014,17
278241919,17.1
277404294,17.1
276361535,
280496017,17
280316030,
279930699,
277026058,17.1
276805879,
278266314,
280804995,17.1
278277755,
279409916,
279670033,17.1
276383924,17.1
276064941,
279575598,
280163556,17.1
277662847,17
279218590,
267952897,
280886588,17.1
281491629,17.1
281504137,17.1
272634874,18.5
267589701,18.5
280451401,18.5
267952995,18.5
278242041,18.5
281297655,18.5
270980009,18.5
224122220,18.5
281211183,18.5
274402696,18.5
280101395,18.5
230184765,18.5
277863491,18.5
270678496,18.5
281332137,18.5
278912986,18.5
277267622,18.5
251255049,18.5
275239447,18.5
279444850,18.5
267893192,18.5
269008625,18.5
280263408,18.5
271140179,18.5
279446602,18.5
281315173,18.5
280187949,18.5
266038725,18.5
280457866,18.5
278322953,18.5
275265693,18.5
276807410,18.5
274469842,18.5
279063505,18.5
280213526,18.5
278864963,18.5
279178208,18.5
277932197,18.5
280569730,18.5
274445452,18.5
278116769,18.5
280881442,
274048686,18.5
279445385,18.5
276502461,18.5
279928674,18.5
280228430,18.5
277341112,18.5
278488554,18.5
279730511,18.5
276152716,18.5
277521088,18.5
277979787,18.5
280092331,18.5
278301003,18.5
279688147,18.5
280954107,18.5
276430018,18.5
281070282,18.5
281006575,18.5
281211584,18.5
278329519,18.5
280395314,18.5
279860053,18.5
280341292,18.5
271900054,18.5
279567340,18.5
281263613,18.5
278891032,18.5
250924136,18.5
262804538,18.5
275825766,18.5
280005851,18.5
260012154,18.5
281132703,18.5
277358168,18.5
276051145,18.5
258969816,18.5
277641370,18.5
267953008,18.5
280183753,18.5
279167103,18.5
274930031,17.2
262460968,17.2
276995892,17.2
263997927,17.2
267507117,17.2
280433866,17.2
281049875,17.2
280681727,17.2
274885425,17.2
276630105,17.2
277400200,17.2
278213808,17.2
278213823,17.2
279451656,17.2
279307946,17.2
262460985,17.2
264933067,17.2
280639917,17.2
278386005,17.2
280604231,17.2
278339647,17.2
281557907,17.2
279186587,17.2
278523950,17.2
275178330,17.2
277479751,17.2
278792645,17.2
277479749,17.2
278271380,17.2
279033333,17.2
271630025,17.2
266975374,17.2
262460995,17.2
280166896,17.2
266203991,17.2
279620034,17.2
259319359,17.2
266975340,17.2
280181732,17.2
278394409,17.2
279835885,17.2
279565206,17.2
280681728,17.2
280957809,17.2
280882938,17.2
281081295,17.2
280640741,17.2
281557900,17.2
276538422,17.2
276766385,17.2
277462407,17.2
277019863,17.2
278596403,17.2
279529254,17.2
279451651,17.2
278715961,17.2
281435326,17.2
277705918,17.2
263997934,17.2
279529234,17.2
281215693,17.2
281037285,17.2
279953898,17.2
258396969,17.2
242780253,17.2
276046295,17.2
276422873,17.2
277856340,17.2
277856341,17.2
278397569,17.2
278271417,17.2
278271385,17.2
279033330,17.2
276821046,17.2
262461023,17.2
278583550,17.2
279770527,17.2
258935726,17.2
281424113,17.2
281186354,17.2
279826232,17.2
275642265,17.2
281555177,17.2
277970972,17.2
277479745,17.2
278092226,17.2
279095679,17.2
278271383,17.2
280012475,17.2
279594677,17.2
251939155,17.2
280474590,17.2
276625673,17.2
277662108,17.2
277662117,17.2
278230849,17.2
277662128,17.2
278809871,17.2
278271382,17.2
278715963,17.2
279620039,17.2
278574455,17.2
262460965,17.2
262461031,17.2
259319358,17.2
276481054,17.2
281019090,17.2
277121195,17.2
281557906,17.2
281557905,17.2
277970966,17.2
279521948,17.2
279451639,17.2
277013639,17.2
266203975,17.2
278082998,17.2
273397508,17.2
276188271,17.2
280129130,17.2
276690915,17.2
274463966,17.2
276271650,17.2
276625678,17.2
278092228,17.2
277729088,17.2
278271421,17.2
279521942,17.2
277689497,17.2
274020945,17.2
262460991,17.2
276280524,17.2
276635859,17.2
280617337,17.2
258506412,17.2
278495504,17.2
276525164,17.2
278505430,17.2
277257512,17.2
276734757,17.2
278076096,17.2
278070416,17.2
278809859,17.2
279106533,17.2
278271400,17.2
278271409,17.2
278809865,17.2
278467695,17.2
247258716,17.2
273397496,17.2
278026070,17.2
278555479,17.2
277910634,17.2
277910633,17.2
275030994,17.2
276006352,17.2
277970963,17.2
278596401,17.2
278230858,17.2
279521923,17.2
278705877,17.2
277894264,17.2
278271377,17.2
278715962,17.2
280919803,17.2
276776496,17.2
266975393,17.2
267507127,17.2
276217854,17.2
280127668,17.2
280391565,17.2
281323362,17.2
269957890,17.2
276072265,17.2
278092227,17.2
277625060,17.2
277662114,17.2
278809861,17.2
278271407,17.2
279033368,17.2
280640779,17.2
281612332,17.2
279921370,17.2
276278744,17.2
276181795,17.2
276006353,17.2
276422893,17.2
279106606,17.2
279116751,17.2
278715951,17.2
276092777,17.2
265190010,17.2
275143949,17.2
243534184,17.2
281512734,17.2
268080110,17.2
269957772,17.2
280048071,17.2
269957643,17.2
276389150,17.2
279521965,17.2
278076108,17.2
278240232,17.2
278213800,17.2
278494017,17.2
279095677,17.2
278615361,17.2
281215705,17.2
275680608,17.2
275461595,17.2
